,tract_id,x,y,center_ra,center_dec,br_ra,br_dec,bl_ra,bl_dec,tl_ra,tl_dec,tr_ra,tr_dec
33,9615.0,3.0,6.0,216.48297049,1.11714710735,216.576288759,1.02383386702,216.389643336,1.02384473096,216.389647283,1.21045639445,216.5763006,1.21044355039
34,9615.0,3.0,7.0,216.482978386,1.30380023492,216.576300603,1.2104902134,216.389647284,1.21050305796,216.389651232,1.39710481827,216.576312445,1.39708999391
35,9615.0,3.0,8.0,216.482986284,1.49044147665,216.576312448,1.39713665395,216.389651233,1.39715147881,216.389655181,1.58373937665,216.576324291,1.58372257243
36,9615.0,4.0,0.0,216.296272965,-0.00279942050736,216.389572989,-0.0960913882371,216.202972942,-0.0960913881096,216.202968996,0.0904965136901,216.389576933,0.0904965138101
37,9615.0,4.0,1.0,216.296272964,0.183842814873,216.389576934,0.0905431743484,216.202968995,0.0905431742283,216.202965049,0.277144937512,216.389580878,0.27714493788
38,9615.0,4.0,2.0,216.296272963,0.370496935293,216.389580879,0.277191601389,216.202965048,0.277191601022,216.202961102,0.463803266485,216.389584823,0.463803267101
39,9615.0,4.0,3.0,216.296272962,0.557158979748,216.389584824,0.463849932591,216.202961101,0.463849931976,216.202957154,0.650467539054,216.389588769,0.650467539917
40,9615.0,4.0,4.0,216.296272961,0.743824986226,216.38958877,0.650514206398,216.202957153,0.650514205535,216.202953206,0.837133792905,216.389592715,0.837133794015
41,9615.0,4.0,5.0,216.29627296,0.930490992208,216.389592716,0.837180460496,216.202953205,0.837180459386,216.202949258,1.02379806547,216.389596661,1.02379806683
42,9615.0,4.0,6.0,216.296272959,1.11715303518,216.389596662,1.02384473232,216.202949257,1.02384473096,216.202945309,1.21045639445,216.389600608,1.21045639605
43,9615.0,4.0,7.0,216.296272958,1.30380715312,216.389600609,1.21050305956,216.202945308,1.21050305796,216.20294136,1.39710481827,216.389604555,1.39710482012
44,9615.0,4.0,8.0,216.296272957,1.49044938504,216.389604556,1.39715148066,216.202941359,1.39715147881,216.202937411,1.58373937665,216.389608502,1.58373937875
45,9615.0,5.0,0.0,216.109622806,-0.00279940564944,216.20292628,-0.0960913879821,216.016328214,-0.0960903684112,216.016316377,0.0904955532817,216.202922333,0.09049651357
46,9615.0,5.0,1.0,216.109614912,0.183841839052,216.202922332,0.0905431741081,216.016316374,0.0905422133246,216.016304537,0.27714199606,216.202918384,0.277144937145
47,9615.0,5.0,2.0,216.109607016,0.370494968604,216.202918383,0.277191600654,216.016304534,0.277188659075,216.016292695,0.463798343675,216.202914434,0.46380326587
48,9615.0,5.0,3.0,216.10959912,0.557156022065,216.202914433,0.46384993136,216.016292692,0.46384500867,216.016280852,0.650460634695,216.202910485,0.650467538191
49,9615.0,5.0,4.0,216.109591224,0.743821037486,216.202910484,0.650514204672,216.016280849,0.650507300681,216.016269008,0.837124906935,216.202906535,0.837133791794
50,9615.0,5.0,5.0,216.109583327,0.930486052411,216.202906534,0.837180458275,216.016269005,0.83717157292,216.016257164,1.02378719796,216.202902585,1.02379806411
51,9615.0,5.0,6.0,216.109575429,1.11714710439,216.202902584,1.0238447296,216.016257161,1.02383386295,216.016245318,1.21044354557,216.202898634,1.21045639284
52,9615.0,5.0,7.0,216.10956753,1.30380023146,216.202898633,1.21050305635,216.016245315,1.21049020858,216.016233471,1.39708998835,216.202894683,1.39710481641
53,9615.0,5.0,8.0,216.109559631,1.4904414727,216.202894682,1.39715147695,216.016233468,1.39713664839,216.016221624,1.58372256612,216.202890732,1.58373937454
54,9615.0,6.0,0.0,215.922976609,-0.00279936108456,216.016281553,-0.0960903680288,215.829689428,-0.0960883291117,215.829669701,0.0904936325566,216.016269715,0.0904955529215
55,9615.0,6.0,1.0,215.922960822,0.183838912171,216.016269712,0.0905422129643,215.829669696,0.0905402916092,215.829649967,0.277136113438,216.016257872,0.277141994957
56,9615.0,6.0,2.0,215.922945033,0.370489069709,216.016257869,0.277188657971,215.829649962,0.277182775461,215.829630232,0.463788498524,216.016246028,0.463798341829
57,9615.0,6.0,3.0,215.922929242,0.557147150778,216.016246025,0.463845006824,215.829630227,0.463835162528,215.829610495,0.650446826637,216.016234184,0.650460632106
58,9615.0,6.0,4.0,215.922913451,0.743809193617,216.016234181,0.650507298091,215.82961049,0.650493491632,215.829590756,0.837107135844,216.016222338,0.837124903602
59,9615.0,6.0,5.0,215.922897658,0.93047123596,216.016222335,0.837171569588,215.829590751,0.837153800839,215.829571016,1.02376546396,216.016210491,1.02378719388
60,9615.0,6.0,6.0,215.922881864,1.11712931554,216.016210488,1.02383385887,215.829571011,1.02381212796,215.829551274,1.21041784904,216.016198644,1.21044354075
61,9615.0,6.0,7.0,215.922866068,1.3037794706,216.016198641,1.21049020376,215.829551269,1.21046451107,215.82953153,1.39706032992,216.016186795,1.39708998279
62,9615.0,6.0,8.0,215.922850271,1.49041774039,216.016186792,1.39713664283,215.829531525,1.39710698898,215.829511785,1.58368894668,216.016174945,1.58372255982
63,9615.0,7.0,0.0,215.736338336,-0.00279928681694,215.829642769,-0.0960883284744,215.643060543,-0.0960852704058,215.643032927,0.0904907516982,215.82962304,0.0904936319563
64,9615.0,7.0,1.0,215.736314656,0.183834034508,215.829623035,0.0905402910086,215.64303292,0.0905374092654,215.643005302,0.277127290206,215.829603304,0.277136111599
65,9615.0,7.0,2.0,215.736290974,0.370479239171,215.829603299,0.277182773623,215.643005295,0.277173950744,215.642977674,0.463773731973,215.829583567,0.463788495447
66,9615.0,7.0,3.0,215.736267291,0.557132366733,215.829583562,0.463835159451,215.642977667,0.463820394491,215.642950044,0.650426116199,215.829563828,0.650446822322
67,9615.0,7.0,4.0,215.736243605,0.74378945575,215.829563823,0.650493487317,215.642950037,0.650472779708,215.642922412,0.837080481329,215.829544088,0.83710713029
68,9615.0,7.0,5.0,215.736219917,0.930446544271,215.829544083,0.837153795285,215.642922405,0.837127144838,215.642894777,1.02373286556,215.829524345,1.02376545717
69,9615.0,7.0,6.0,215.736196227,1.11709967035,215.82952434,1.02381212117,215.64289477,1.02377952807,215.64286714,1.21037930732,215.829504601,1.21041784101
70,9615.0,7.0,7.0,215.736172536,1.30374487253,215.829504596,1.21046450304,215.642867133,1.21042596786,215.642839501,1.39701584583,215.829484856,1.39706032066
71,9615.0,7.0,8.0,215.736148842,1.49037819039,215.829484851,1.39710697971,215.642839494,1.39706250339,215.642811859,1.58363852154,215.829465108,1.58368893618
72,9615.0,8.0,0.0,215.549711945,-0.0027991828537,215.643013888,-0.0960852695137,215.45644552,-0.0960811925856,215.456410017,0.0904869109817,215.64298627,0.090490750858
73,9615.0,8.0,1.0,215.549680375,0.183827206531,215.642986263,0.0905374084247,215.456410008,0.0905335665685,215.456374502,0.277115527208,215.642958642,0.277127287633
74,9615.0,8.0,2.0,215.549648802,0.370465477928,215.642958635,0.27717394817,215.456374493,0.277162185765,215.456338983,0.463754045432,215.642931013,0.463773727666
75,9615.0,8.0,3.0,215.549617226,0.557111671343,215.642931006,0.463820390184,215.456338974,0.463800705969,215.456303462,0.650398505359,215.642903381,0.650426110159
76,9615.0,8.0,4.0,215.549585648,0.74376182577,215.642903374,0.650472773667,215.456303453,0.650445166886,215.456267938,0.837044945937,215.642875746,0.837080473555
77,9615.0,8.0,5.0,215.549554067,0.930411979703,215.642875739,0.837127137064,215.456267929,0.837091607465,215.45623241,1.02368940586,215.64284811,1.02373285605
78,9615.0,8.0,6.0,215.549522483,1.11705817163,215.642848103,1.02377951857,215.456232401,1.0237360664,215.45619688,1.21032792409,215.642820471,1.21037929608
79,9615.0,8.0,7.0,215.549490897,1.30369644055,215.642820464,1.21042595662,215.456196871,1.21037458264,215.456161347,1.39695654031,215.642792829,1.39701583285
80,9615.0,8.0,8.0,215.549459308,1.49032282647,215.642792822,1.39706249042,215.456161338,1.3970031959,215.45612581,1.5835712955,215.642765186,1.58363850683
81,9697.0,0.0,0.0,338.524315474545,-0.0027991828834464387,338.6175819021353,-0.096081193732415,338.4310135306719,-0.09608527040577586,338.43104114678033,0.0904907516980811,338.617617403575,0.09048691206166193
82,9697.0,0.0,1.0,338.52434704279653,0.1838272084814633,338.617617412453,0.09053356764901176,338.43104115368635,0.09053740926524517,338.43106877213035,0.27712729020582444,338.61765291689494,0.2771155305156707
83,9697.0,0.0,2.0,338.52437861371783,0.37046548185942163,338.61765292577365,0.27716218907333084,338.431068779037,0.277173950743674,338.4310963998168,0.4637737319724026,338.6176884332181,0.46375405096781597
84,9697.0,0.0,3.0,338.5244101873092,0.5571116772548482,338.61768844209763,0.4638007115058564,338.43109640672407,0.4638203944908825,338.43112402984,0.650426116198701,338.6177239525451,0.6503985131230966
85,9697.0,0.0,4.0,338.524441763571,0.7437618336634979,338.61772396142527,0.6504451746513298,338.43112403674786,0.6504727797075074,338.43115166220036,0.8370804813288896,338.6177594748761,0.8370449559299693
86,9697.0,0.0,5.0,338.5244733425036,0.9304119895767241,338.61775948375697,0.8370916174580808,338.4311516691087,0.8371271448375706,338.43117929689794,1.0237328655548494,338.6177950002116,1.0236894180846767
87,9697.0,0.0,6.0,338.5245049241073,1.1170581834859334,338.61779500909324,1.023736078622352,338.4311793038069,1.0237795280729676,338.4312069339332,1.210379307320736,338.61783052855185,1.2103279385356844
88,9697.0,0.0,7.0,338.52453650838254,1.3036964543870877,338.6178305374343,1.2103745970927255,338.43120694084274,1.2104259678579772,338.43123457330637,1.3970158458274227,338.6178660598975,1.3969565569879785
89,9697.0,0.0,8.0,338.52456809532947,1.4903228422849049,338.61786606878064,1.3970032125744556,338.43123458021654,1.3970625033937119,338.4312622150178,1.5836385215366806,338.6179015942487,1.5835713144072365
90,9697.0,1.0,0.0,338.3376890802875,-0.0027992868392745065,338.4309668750181,-0.09608527129781756,338.2443846464233,-0.09608832911164765,338.24440437347096,0.0904936325564721,338.4309944891545,0.0904907525382669
91,9697.0,1.0,1.0,338.33771275798813,0.18383403597144962,338.43099449606,0.09053741010585999,338.24440437840417,0.09054029160906604,338.2444241071203,0.2771361134375509,338.43102211253176,0.27712729277904646
92,9697.0,1.0,2.0,338.33773643769143,0.37047924211919997,338.4310221194379,0.2771739533173308,338.24442411205393,0.2771827754611395,338.2444438424388,0.4637884985234825,338.43104973824535,0.463773736278945
93,9697.0,1.0,3.0,338.3377601193975,0.5571323711672882,338.43104974515205,0.46382039879787196,338.2444438473728,0.4638351625278921,338.24446357942657,0.6504468266368452,338.43107736629554,0.6504261222387405
94,9697.0,1.0,4.0,338.33778380310673,0.7437894616700852,338.43107737320287,0.6504727857479816,338.24446358436103,0.6504934916316609,338.2444833180839,0.8371071358433908,338.43110499668256,0.837080489102473
95,9697.0,1.0,5.0,338.3378074888193,0.9304465516775036,338.43110500359046,0.8371271526115904,338.2444833230187,0.8371538008380849,338.2445030584109,1.0237654639565732,338.4311326294068,1.0237328750619221
96,9697.0,1.0,6.0,338.33783117653553,1.1170996792395063,338.4311326363153,1.0237795375804686,338.2445030633462,1.023812127960619,338.24452280040794,1.2104178490421684,338.4311602644685,1.2103793185611467
97,9697.0,1.0,7.0,338.3378548662556,1.3037448829106772,338.4311602713775,1.2104259790987941,338.24452280534365,1.2104645110651275,338.24454254407505,1.397060329922702,338.43118790186793,1.3970158588008623
98,9697.0,1.0,8.0,338.33787855797976,1.4903782022545966,338.4311879087776,1.3970625163675927,338.2445425490112,1.3971069889744474,338.24456228941267,1.5836889466819606,338.43121554160547,1.583638536242808
99,9697.0,2.0,0.0,338.1510508040167,-0.002799361099454694,338.2443379877992,-0.09608832974888162,338.0577458601345,-0.09609036841117807,338.0577576968655,0.09049555328158411,338.2443577128744,0.09049363315664191
100,9697.0,2.0,1.0,338.1510665896591,0.1838389131460914,338.24435771780713,0.09054029220954764,338.0577576998256,0.09054221332453967,338.0577695375578,0.2771419960602548,338.24437744455065,0.2771361152757261
101,9697.0,2.0,2.0,338.1510823766367,0.3704890716745662,338.24437744948375,0.2771827772996114,338.0577695405181,0.27718865907439755,338.0577813792516,0.4637983436745143,338.24439717789585,0.4637885015998386
102,9697.0,2.0,3.0,338.15109816494964,0.5571471537340498,338.2443971828294,0.46383516560455307,338.05778138221217,0.4638450086696196,338.05779322194707,0.650460634694736,338.2444169129102,0.6504468309515062
103,9697.0,2.0,4.0,338.15111395459815,0.7438091975636464,338.24441691784415,0.6504934959466364,338.05779322490787,0.6505073006803044,338.0578050656444,0.8371249069343556,338.2444366495939,0.8371071413964012
104,9697.0,2.0,5.0,338.1511297455823,0.9304712408978919,338.2444366545283,0.8371538063914035,338.0578050686055,0.8371715729198075,338.0578169103436,1.0237871979545003,338.2444563879472,1.0237654707479003
105,9697.0,2.0,6.0,338.1511455379023,1.1171293214713909,338.244456392882,1.0238121347522398,338.05781691330486,1.0238338629492318,338.05782875604484,1.2104435455686486,338.2444761279702,1.2104178570716517
106,9697.0,2.0,7.0,338.1511613315584,1.3037794775234204,338.24447613290545,1.210464519094948,338.0578287590064,1.2104902085821603,338.05784060274834,1.397089988347138,338.2444958696633,1.3970603391902194
107,9697.0,2.0,8.0,338.1511771265507,1.490417748302415,338.2444958745989,1.397106998242257,338.0578406057101,1.3971366483892516,338.05785245045405,1.5837225661215988,338.2445156130266,1.5836889571871777
108,9697.0,3.0,0.0,337.9644046057281,-0.0027994056569209036,338.05769919953,-0.09609036879353763,337.87110113211725,-0.09609138810963923,337.871105077778,0.09049651368998025,338.0577110342884,0.09049555364168188
109,9697.0,3.0,1.0,337.96441249830724,0.18384183953966746,338.05771103724794,0.09054221368485574,337.8711050787647,0.09054317422816316,337.8711090247592,0.2771449375120954,338.0577228730072,0.27714199716319776
110,9697.0,3.0,2.0,337.964420391554,0.3704949695867249,338.0577228759671,0.27718866017751886,337.87110902574597,0.277191601021527,337.8711129720743,0.4638032664851618,338.05773471272755,0.4637983455203957
111,9697.0,3.0,3.0,337.9644282854684,0.5571560235432523,338.05773471568756,0.46384501051565435,337.87111297306114,0.4638499319756045,337.8711169197232,0.6504675390534566,338.0577465534493,0.6504606372836066
112,9697.0,3.0,4.0,337.96443618005054,0.7438210394591324,338.0577465564096,0.6505073032693682,337.87111692071016,0.6505142055344343,337.87112086770617,0.8371337929042855,338.05775839517275,0.8371249102662622
113,9697.0,3.0,5.0,337.96444407530055,0.9304860548796737,338.05775839813333,0.8371715762518999,337.8711208686932,0.8371804593851175,337.87112481602304,1.023798065472563,338.05777023789796,1.023787202029423
114,9697.0,3.0,6.0,337.9644519712185,1.1171471073502761,338.05777024085876,1.0238338670243257,337.8711248170102,1.0238447309626597,337.871128764674,1.2104563944456088,338.057782081625,1.2104435503865019
115,9697.0,3.0,7.0,337.96445986780446,1.3038002349209987,338.0577820845861,1.2104902134002,337.87112876566124,1.2105030579544522,337.871132713659,1.397104818267699,338.0577939263541,1.3970899939078143
116,9697.0,3.0,8.0,337.96446776505854,1.4904414766511431,338.05779392931544,1.397136653950094,337.8711327146463,1.3971514788050228,337.87113666297813,1.5837393766443473,338.0578057720854,1.5837225724249138
117,9697.0,4.0,0.0,337.7777544464261,-0.002799420507402147,337.87105447052255,-0.0960913882370909,337.6844544234397,-0.09609138810963358,337.684450477779,0.09049651368998084,337.87105841421044,0.09049651381000816
118,9697.0,4.0,1.0,337.77775444543937,0.18384281487264525,337.87105841519667,0.09054317434826085,337.6844504767923,0.09054317422817619,337.68444653079774,0.27714493751208064,337.8710623592182,0.27714493787968425
119,9697.0,4.0,2.0,337.77775444445257,0.3704969352923378,337.8710623602045,0.27719160138920307,337.684446529811,0.27719160102153717,337.68444258348273,0.46380326648515585,337.87106630455963,0.46380326710036457
120,9697.0,4.0,3.0,337.7777544434657,0.5571589797476226,337.871066305546,0.4638499325908912,337.6844425824959,0.46384993197562263,337.6844386358337,0.6504675390534406,337.87107025023477,0.6504675399163069
121,9697.0,4.0,4.0,337.77775444247874,0.7438249862253553,337.8710702512212,0.650514206397335,337.6844386348468,0.6505142055344183,337.68443468785085,0.8371337929042745,337.8710741962437,0.8371337940147642
122,9697.0,4.0,5.0,337.7777544414917,0.9304909922077585,337.87107419723026,0.837180460495658,337.6844346868638,0.8371804593851065,337.6844307395339,1.023798065472569,337.87107814258644,1.0237980668306892
123,9697.0,4.0,6.0,337.77775444050457,1.1171530351771328,337.8710781435731,1.023844732320837,337.6844307385468,1.0238447309626535,337.684426790883,1.2104563944456113,337.8710820892631,1.2104563960513617
124,9697.0,4.0,7.0,337.77775443951737,1.3038071531205222,337.8710820902498,1.2105030595602428,337.6844267898958,1.2105030579544545,337.684422841898,1.3971048182676986,337.8710860362736,1.3971048201210006
125,9697.0,4.0,8.0,337.77775443853005,1.4904493850341922,337.8710860372604,1.397151480658382,337.6844228409107,1.3971514788050226,337.68441889257883,1.5837393766443546,337.8710899836181,1.583739378745171
126,9697.0,5.0,0.0,337.59110428761926,-0.002799405649500968,337.68440776184514,-0.09609138798213906,337.49780969542246,-0.0960903684111721,337.49779785869146,0.09049555328156632,337.6844038142116,0.09049651356990422
127,9697.0,5.0,1.0,337.5910963930668,0.1838418390518759,337.6844038132244,0.09054317410801786,337.4977978557314,0.09054221332454553,337.49778601799915,0.2771419960602566,337.6843998652569,0.27714493714429683
128,9697.0,5.0,2.0,337.5910884978465,0.37049496860363595,337.68439986426966,0.27719160065369836,337.49778601503886,0.2771886590743884,337.49777417630537,0.46379834367452555,337.6843959159682,0.4638032658696231
129,9697.0,5.0,3.0,337.5910806019585,0.5571560220647997,337.6843959149808,0.4638499313600289,337.49777417334485,0.4638450086696127,337.4977623336099,0.6504606346947341,337.6843919663454,0.6504675381901801
130,9697.0,5.0,4.0,337.5910727054024,0.7438210374852716,337.684391965358,0.6505142046710962,337.4977623306491,0.6505073006803024,337.4977504899126,0.8371249069343575,337.68438801638854,0.8371337917932187
131,9697.0,5.0,5.0,337.5910648081784,0.9304860524104246,337.684388015401,0.8371804582740167,337.49775048695153,0.8371715729198014,337.4977386452134,1.0237871979545075,337.68438406609744,1.0237980641137616
132,9697.0,5.0,6.0,337.5910569102863,1.1171471043856338,337.68438406510984,1.0238447296037936,337.4977386422521,1.0238338629492296,337.4977267995121,1.2104435455686582,337.6843801154722,1.2104563928390912
133,9697.0,5.0,7.0,337.59104901172594,1.303800231461061,337.6843801144845,1.210503056347842,337.4977267965506,1.2104902085821807,337.4977149528087,1.397089988347144,337.6843761645127,1.3971048164134594
134,9697.0,5.0,8.0,337.59104111249735,1.4904414726959994,337.6843761635249,1.3971514769507387,337.4977149498469,1.3971366483892342,337.4977031051029,1.5837225661216048,337.6843722132189,1.5837393745424593
135,9697.0,6.0,0.0,337.4044580908162,-0.0027993610845939497,337.4977630348183,-0.09609036802876891,337.3111709091337,-0.09608832911165431,337.311151182086,0.09049363255646177,337.49775119611456,0.09049555292138534
136,9697.0,6.0,1.0,337.40444230320065,0.1838389121705719,337.4977511931541,0.09054221296419043,337.3111511771528,0.09054029160904525,337.31113144843664,0.27713611343753525,337.497739353449,0.2771419949571161
137,9697.0,6.0,2.0,337.40442651424974,0.37048906970847656,337.4977393504882,0.2771886579710891,337.31113144350303,0.2771827754611417,337.3111117131182,0.46378849852348,337.49772750978167,0.46379834182833884
138,9697.0,6.0,3.0,337.4044107239632,0.5571471507772716,337.49772750682064,0.4638450068232542,337.31111170818417,0.4638351625278829,337.31109197613046,0.6504468266368455,337.4977156651125,0.6504606321054234
139,9697.0,6.0,4.0,337.40439493234106,0.7438091936161132,337.4977156621512,0.6505072980908096,337.31109197119594,0.6504934916316586,337.3110722374731,0.8371071358433883,337.49770381944137,0.8371249036018916
140,9697.0,6.0,5.0,337.40437913938314,0.9304712359595991,337.4977038164798,0.8371715695871531,337.3110722325382,0.837153800838085,337.3110524971461,1.0237654639565825,337.49769197276817,1.0237871938789127
141,9697.0,6.0,6.0,337.40436334508905,1.1171293155424094,337.4976919698063,1.0238338588734541,337.31105249221076,1.0238121279606154,337.3110327551491,1.2104178490421575,337.49768012509264,1.210443540750004
142,9697.0,6.0,7.0,337.4043475494588,1.3037794706038761,337.4976801221306,1.2104902037633376,337.31103275021337,1.2104645110651164,337.3110130114819,1.3970603299227127,337.49766827641486,1.397089982785541
143,9697.0,6.0,8.0,337.4043317524922,1.4904177403924896,337.4976682734526,1.3971366428274625,337.31101300654575,1.3971069889744372,337.31099326614435,1.5836889466819566,337.4976564267346,1.5837225598172318
144,9697.0,7.0,0.0,337.21781981702105,-0.0027992868169981994,337.31112425051015,-0.09608832847435653,337.1245420248851,-0.09608527040578144,337.1245144087767,0.09049075169809254,337.31110452149005,0.0904936319562165
145,9697.0,7.0,1.0,337.2177961373476,0.18383403450827288,337.3111045165564,0.09054029100852816,337.12451440187067,0.09053740926525652,337.1244867834267,0.27712729020582444,337.31108478586765,0.2771361115991861
146,9697.0,7.0,2.0,337.21777245567125,0.37047923917030856,337.31108478093347,0.27718277362245564,337.12448677652003,0.2771739507436664,337.12445915574017,0.46377373197239696,337.3110650485759,0.4637884954468234
147,9697.0,7.0,3.0,337.217748771992,0.557132366732471,337.31106504364135,0.46383515945091675,337.12445914883295,0.4638203944908815,337.12443152571694,0.6504261161987017,337.3110453096147,0.6504468223217471
148,9697.0,7.0,4.0,337.21772508630943,0.7437894557492569,337.31104530467974,0.6504934873162552,337.12443151880916,0.650472779707508,337.12440389335666,0.8370804813288895,337.3110255689838,0.837107130289824
149,9697.0,7.0,5.0,337.2177013986233,0.9304465442706619,337.3110255640484,0.8371537952842045,337.1244038864483,0.8371271448375702,337.124376258659,1.0237328655548505,337.3110058266829,1.0237654571645822
150,9697.0,7.0,6.0,337.2176777089335,1.117099670346743,337.31100582174713,1.0238121211683038,337.1243762517501,1.0237795280729636,337.12434862162377,1.2103793073207358,337.31098608271196,1.2104178410118434
151,9697.0,7.0,7.0,337.21765401723957,1.303744872532186,337.3109860777758,1.2104645030344967,337.1243486147142,1.2104259678579774,337.12432098225065,1.3970158458274209,337.31096633707074,1.3970603206542946
152,9697.0,7.0,8.0,337.21763032354136,1.4903781903906663,337.3109663321341,1.3971069797057256,337.1243209753405,1.3970625033937192,337.12429334053917,1.5836385215366862,337.3109465897589,1.583688936175691
153,9697.0,8.0,0.0,337.0311934262291,-0.002799182853745922,337.12449536923214,-0.09608526951366879,336.9379270017277,-0.09608119258563685,336.93789149831645,0.0904869109815626,337.12446775115166,0.09049075085785423
